craters_200km_to_300km.txt
Generated on 06/11/2022 18:25

Minimum diameter = 200 km 
Maximum diameter = 300 km
 
There are 28 craters that fit these diameter constraints.
 

Each line represents a crater. The fields are:
	CRATER_ID
	LON_CIRC_IMG (degrees East)
	LAT_CIRC_IMG (degrees North)
	DIAM_CIRC_IMG (km)

For more information on each field, see DOI:10.1029/2011JE003967.


~~~~~START DATA~~~~~
08-1-010422	282.095964	-72.044261	200.786905
12-1-000233	19.136197	-46.167436	201.731702
09-3-000681	89.831873	47.871131	202.223036
03-1-027971	215.048967	-42.820921	203.426366
07-1-012207	322.253978	-19.829294	209.653567
15-1-043986	130.998071	-41.828612	211.850415
10-3-000285	0.774225	11.708175	215.068555
16-1-006373	102.055677	-57.854978	216.767102
10-1-000069	18.484311	43.680000	218.485554
09-1-002282	29.323120	50.465215	220.310087
16-1-000443	141.165468	-46.753416	222.357544
03-1-025782	184.152271	-37.638994	222.743429
08-1-002726	329.082092	-50.653321	223.020243
04-1-003144	243.295989	-50.124858	228.421711
11-0-004896	19.222640	-16.801340	236.082341
03-1-023798	189.370495	-37.692779	250.566009
11-0-003038	1.061008	-24.242420	256.378202
04-3-000295	265.930071	-58.512834	257.442964
03-1-020312	182.344504	-34.390795	260.651520
07-1-002435	333.080319	-4.339311	261.331419
14-1-007310	178.606057	14.232934	263.346967
06-1-016866	338.778689	2.772162	275.974640
03-2-000671	180.363705	-29.883109	276.328734
09-3-000591	82.152942	54.379196	279.767514
10-0-004032	42.082179	12.944334	284.818041
03-1-019812	218.559383	-29.558673	285.150481
11-0-010196	55.989105	-1.896168	291.618645
15-1-010773	129.895414	-14.483456	297.938585
