craters_30km_to_200km.txt
Generated on 06/10/2022 22:37

Minimum diameter = 30 km 
Maximum diameter = 200 km
 
There are 5830 craters that fit these diameter constraints.
 

Each line represents a crater. The fields are:
	CRATER_ID
	LON_CIRC_IMG (degrees East)
	LAT_CIRC_IMG (degrees North)
	DIAM_CIRC_IMG (km)

For more information on each field, see DOI:10.1029/2011JE003967.


~~~~~START DATA~~~~~
10-0-002527	43.750271	5.007078	30.004159
11-1-007346	76.748359	-20.010919	30.008054
04-1-001216	196.903666	-46.043165	30.008272
03-1-015475	202.329290	-26.454391	30.010561
06-0-003748	348.823621	2.051163	30.012731
16-1-008310	154.140709	-61.052168	30.013567
11-0-003880	4.362393	-18.662511	30.018901
11-0-004104	50.513457	-19.222546	30.020270
06-1-014465	300.745793	7.142312	30.020308
03-1-017422	220.736982	-28.685632	30.025340
11-0-011454	35.576488	-0.703652	30.025929
08-1-002485	274.322564	-48.244282	30.028375
10-1-002809	32.442625	35.590338	30.028414
10-1-007383	80.386027	18.653452	30.029057
06-0-003715	350.130538	26.318949	30.029633
11-0-009786	22.951405	-5.327763	30.042502
04-1-006543	198.765951	-55.199395	30.051333
06-1-010482	331.178641	16.729544	30.056747
07-1-006347	334.501798	-8.874476	30.060605
15-1-021752	136.907264	-21.034272	30.062698
11-0-005562	74.283751	-13.759983	30.069271
15-1-012966	99.564977	-13.405174	30.071532
03-1-004243	203.380425	-11.835744	30.082370
16-1-005738	180.023616	-56.437692	30.087648
04-1-004637	216.018641	-51.410449	30.088575
05-3-000365	324.952279	50.662984	30.095004
05-3-000365	324.952279	50.662984	30.095004
07-0-000110	357.294014	-1.271628	30.097715
15-1-004805	91.350905	-6.761635	30.115328
04-3-000123	193.586533	-56.371749	30.116546
08-1-001150	284.359659	-46.263797	30.121191
16-3-000225	123.060784	-80.839669	30.122403
07-1-012544	333.670489	-19.888188	30.136011
07-1-011446	319.913115	-17.199920	30.137489
08-1-005067	307.444280	-54.703188	30.146717
15-1-032597	171.218907	-30.085241	30.147837
10-3-000187	63.097325	10.216665	30.149406
11-0-008600	69.080375	-6.869733	30.151408
10-1-003320	55.943232	34.507299	30.156130
15-1-038307	136.770952	-35.902533	30.160545
01-3-000110	190.459679	73.774722	30.164805
04-1-011944	189.034963	-77.991205	30.165040
11-0-004025	35.132130	-19.571966	30.171797
11-0-000261	29.444151	-38.551101	30.173295
15-1-024379	164.460104	-23.780795	30.175732
10-1-001135	38.197055	39.084836	30.181320
11-1-000520	76.332479	-1.946499	30.190879
07-1-023740	299.194762	-37.056120	30.199105
16-1-008071	160.697160	-59.874794	30.203302
10-3-000251	72.458225	2.142502	30.203626
10-1-010655	81.259155	2.361265	30.204394
15-1-012576	123.483786	-12.886328	30.206126
10-0-004124	55.136452	11.290918	30.208912
16-1-004208	133.040070	-52.445524	30.210205
15-1-043526	169.300566	-42.853811	30.210595
15-1-000250	104.226243	-0.140081	30.211810
06-1-017974	296.924810	0.447668	30.214569
16-1-011434	127.607690	-66.666001	30.215827
05-3-000387	338.503790	47.449743	30.221852
05-3-000387	338.503790	47.449743	30.221852
06-3-000293	296.399710	3.912461	30.222008
10-0-002348	25.973653	4.077815	30.227758
10-0-001781	19.321312	1.439545	30.233786
11-0-002948	21.377713	-25.258676	30.236441
04-1-003953	200.031173	-50.420599	30.237580
06-1-012031	298.475639	11.859280	30.245478
07-1-023785	305.552624	-36.096600	30.247851
06-1-003034	348.656560	35.662418	30.248383
11-0-002471	33.174516	-27.182867	30.248703
04-1-008773	248.639267	-61.982266	30.249375
08-1-005603	333.415286	-55.155521	30.263775
11-0-000790	3.333116	-35.983479	30.265370
07-0-000345	348.868428	-6.262314	30.270039
07-3-000188	350.106878	-42.357617	30.275351
15-1-034417	125.324792	-31.799591	30.276081
07-0-002564	347.002725	-28.703223	30.278872
15-1-034625	137.767689	-31.388532	30.281652
11-0-005371	79.978269	-14.517103	30.284213
04-1-005320	258.187277	-53.340430	30.288508
04-1-008991	186.064325	-61.704759	30.290911
11-0-000709	19.600590	-36.584295	30.293000
11-0-008090	29.926278	-8.161644	30.294138
03-1-009294	190.766402	-19.135894	30.295180
11-3-000025	64.275709	-4.204466	30.295346
16-1-008244	168.520075	-61.562855	30.295840
07-1-013649	329.190521	-20.314490	30.297389
15-1-042186	130.438958	-40.401383	30.299964
11-0-000704	20.757367	-35.847119	30.302157
16-1-002302	169.011862	-49.090641	30.305727
04-1-005359	251.533107	-53.912673	30.310456
04-1-003474	251.713517	-49.949307	30.311042
08-1-002208	308.915853	-47.250452	30.312364
08-1-004835	288.471057	-54.048275	30.315718
04-1-004435	258.043475	-51.892168	30.322000
11-1-016632	41.030491	-36.488699	30.322764
15-1-035751	150.938075	-33.410049	30.325420
12-1-004449	4.749755	-53.689557	30.327907
07-0-002474	335.682067	-27.539230	30.330776
04-1-005029	226.378142	-52.194306	30.333607
15-1-034166	103.128252	-32.465374	30.336829
11-0-003291	31.496203	-22.979649	30.339203
11-0-001373	24.168017	-33.012795	30.341070
15-1-042587	101.891696	-42.383550	30.341307
10-1-004981	84.730674	30.532141	30.345181
11-0-010565	33.536989	-2.705963	30.347807
15-1-038294	137.947500	-35.856705	30.350361
04-1-011336	232.865071	-75.448269	30.357502
08-2-000265	274.964170	-48.676324	30.359205
07-0-002563	347.260757	-29.062428	30.368450
08-1-010965	275.358675	-73.606763	30.368845
15-1-018101	171.988418	-18.404699	30.369483
03-1-023268	243.049351	-35.803316	30.375716
12-1-003046	40.760475	-50.832828	30.381831
03-1-004219	200.550038	-12.070992	30.382252
10-0-002494	37.228642	4.970903	30.386615
11-1-013595	78.734539	-29.689524	30.395204
10-1-011136	75.975960	0.292805	30.396952
16-1-006115	136.355303	-55.634420	30.399419
03-1-022188	187.300834	-34.600217	30.399998
03-1-029661	226.302431	-42.760263	30.402984
11-0-001241	2.350690	-33.799408	30.403188
06-1-016814	329.856587	2.755823	30.404369
02-1-005978	192.905519	10.614539	30.404746
11-0-010071	36.137316	-4.237871	30.407232
06-1-013923	342.750651	9.235042	30.409635
10-0-009874	65.094751	28.838806	30.416742
15-1-029443	147.217495	-27.175200	30.416907
06-1-015858	303.422193	4.079391	30.417230
15-1-022580	91.250189	-22.395443	30.421187
16-1-011646	119.160133	-64.602211	30.421220
10-0-008216	52.344708	24.264214	30.423611
14-1-000126	157.794448	42.882324	30.425631
10-0-010836	0.150325	31.330506	30.428090
13-3-000626	119.264514	62.522184	30.432552
15-1-037981	155.709528	-35.494930	30.433348
15-1-041688	170.669907	-41.073212	30.434515
08-1-012383	344.025597	-74.750074	30.442243
15-1-018138	168.531632	-18.746352	30.444422
07-1-026530	283.168111	-41.217359	30.446674
15-1-038089	150.023411	-35.670917	30.448957
03-1-021587	228.316159	-34.124899	30.451500
12-1-005042	79.026598	-55.493009	30.454010
16-2-000000	91.457157	-45.253407	30.454512
15-1-014368	158.025351	-14.034140	30.457348
15-1-009591	109.534635	-10.859472	30.460126
04-1-008291	195.890343	-59.853568	30.461935
11-0-010133	45.387910	-3.881954	30.466827
11-0-001462	44.013783	-32.782770	30.470517
03-1-014041	214.017498	-24.987958	30.475131
02-1-001946	230.002978	33.140953	30.482220
03-1-015888	252.536574	-26.741118	30.486428
15-1-042431	106.194254	-40.935018	30.487237
13-2-000156	166.663235	59.902780	30.494187
07-1-010148	327.845318	-15.291886	30.494802
03-1-030598	192.487191	-43.158886	30.499205
15-1-036297	104.195307	-33.413848	30.506850
14-1-011737	101.791922	4.858301	30.509308
06-0-001522	356.135459	19.927539	30.510210
12-1-010958	88.446366	-71.153447	30.512096
06-1-015807	306.446188	5.073838	30.512672
11-0-011455	35.686916	-0.488773	30.526569
15-1-017235	142.024321	-17.198366	30.533456
03-1-002117	193.383516	-7.545916	30.533470
16-1-003688	137.353917	-50.639099	30.534521
04-1-010994	230.885355	-72.611727	30.535849
15-1-011422	162.793026	-11.775111	30.546430
